   1368
    8.1450, Ta, La1   ,    0.4920
    8.1520, Ni, K-MM  ,    0.0022
    8.1650, Dy, Lg5   ,    0.0015
    8.1760, Tm, Lb6   ,    0.0058
    8.1880, Er, Lb2   ,    0.0981
    8.2290, Tm, Lb3   ,    0.0306
    8.2450, Tb, Lg6   ,    0.0002
    8.2630, Ni, Kb1   ,    0.1173
    8.2670, Pt, Ll    ,    0.0286
    8.3120, Yb, Lb4   ,    0.0208
    8.3270, Ni, Kb5   ,    0.0002
    8.3340, W , La2   ,    0.0496
    8.3490, Er, Lb5   ,    0.0007
    8.3540, Gd, Lg4   ,    0.0023
    8.3960, Tb, Lg2   ,    0.0070
    8.3960, W , La1   ,    0.4956
    8.4000, Yb, Lb1   ,    0.2165
    8.4170, Dy, Lg1   ,    0.0389
    8.4220, Tb, Lg3   ,    0.0100
    8.4270, Ta, Leta  ,    0.0075
    8.4550, Yb, Lb6   ,    0.0065
    8.4670, Tm, Lb2   ,    0.1002
    8.4800, Ho, Lg5   ,    0.0015
    8.4930, Au, Ll    ,    0.0294
    8.5350, Yb, Lb3   ,    0.0318
    8.5740, Dy, Lg6   ,    0.0002
    8.5850, Re, La2   ,    0.0501
    8.6050, Lu, Lb4   ,    0.0190
    8.6140, Zn, Ka2   ,    0.2969
    8.6370, Zn, Ka1   ,    0.5822
    8.6390, Tm, Lb5   ,    0.0008
    8.6510, Re, La1   ,    0.5008
    8.6830, Tb, Lg4   ,    0.0021
    8.7080, Lu, Lb1   ,    0.2002
    8.7130, Dy, Lg2   ,    0.0073
    8.7200, Hg, Ll    ,    0.0291
    8.7230, W , Leta  ,    0.0070
    8.7360, Lu, Lb6   ,    0.0061
    8.7460, Ho, Lg1   ,    0.0391
    8.7520, Dy, Lg3   ,    0.0105
    8.7570, Yb, Lb2   ,    0.0970
    8.7700, Au, Lt    ,    0.0006
    8.7836, Cu, K-MM  ,    0.0018
    8.8120, Er, Lg5   ,    0.0018
    8.8400, Os, La2   ,    0.0509
    8.8450, Lu, Lb3   ,    0.0286
    8.9010, Cu, Kb3   ,    0.0000
    8.9030, Ho, Lg6   ,    0.0002
    8.9040, Hf, Lb4   ,    0.0200
    8.9040, Cu, Kb1   ,    0.1190
    8.9100, Os, La1   ,    0.5095
    8.9380, Yb, Lb5   ,    0.0009
    8.9520, Tl, Ll    ,    0.0292
    8.9760, Cu, Kb5   ,    0.0003
    9.0180, Dy, Lg4   ,    0.0025
    9.0210, Hf, Lb1   ,    0.2109
    9.0210, Hf, Lb6   ,    0.0068
    9.0260, Re, Leta  ,    0.0062
    9.0470, Lu, Lb2   ,    0.0909
    9.0490, Ho, Lg2   ,    0.0071
    9.0860, Ho, Lg3   ,    0.0102
    9.0870, Er, Lg1   ,    0.0382
    9.0980, Ir, La2   ,    0.0513
    9.1430, Tm, Lg5   ,    0.0013
    9.1620, Hf, Lb3   ,    0.0293
    9.1740, Ir, La1   ,    0.5125
    9.1830, Pb, Ll    ,    0.0293
    9.2110, Ta, Lb4   ,    0.0196
    9.2230, Ga, Ka2   ,    0.2962
    9.2380, Lu, Lb5   ,    0.0012
    9.2500, Ga, Ka1   ,    0.5791
    9.2530, Er, Lg6   ,    0.0002
    9.3140, Ta, Lb6   ,    0.0069
    9.3350, Os, Leta  ,    0.0065
    9.3420, Ta, Lb1   ,    0.2100
    9.3460, Hf, Lb2   ,    0.1011
    9.3600, Pt, La2   ,    0.0517
    9.3730, Ho, Lg4   ,    0.0031
    9.3840, Er, Lg2   ,    0.0078
    9.4190, Bi, Ll    ,    0.0316
    9.4240, Tm, Lg1   ,    0.0363
    9.4290, Er, Lg3   ,    0.0114
    9.4343, Zn, K-MM  ,    0.0015
    9.4410, Pt, La1   ,    0.5168
    9.4800, Pb, Lt    ,    0.0008
    9.4860, Ta, Lb3   ,    0.0284
    9.4890, Yb, Lg5   ,    0.0023
    9.5240, W , Lb4   ,    0.0185
    9.5530, Hf, Lb5   ,    0.0027
    9.5700, Zn, Kb1   ,    0.1188
    9.6060, Tm, Lg6   ,    0.0002
    9.6100, W , Lb6   ,    0.0068
    9.6260, Au, La2   ,    0.0309
    9.6480, Zn, Kb5   ,    0.0002
    9.6490, Ir, Leta  ,    0.0060
    9.6500, Ta, Lb2   ,    0.0985
    9.6560, Zn, Kb2   ,    0.0018
    9.6620, Po, Ll    ,    0.0146
    9.6710, W , Lb1   ,    0.1998
    9.7120, Au, La1   ,    0.5359
    9.7210, Er, Lg4   ,    0.0029
    9.7210, Bi, Lt    ,    0.0020
    9.7280, Tm, Lg2   ,    0.0062
    9.7780, Tm, Lg3   ,    0.0090
    9.7780, Yb, Lg1   ,    0.0381
    9.8170, W , Lb3   ,    0.0263
    9.8410, Lu, Lg5   ,    0.0013
    9.8450, Re, Lb4   ,    0.0161
    9.8540, Ge, Ka2   ,    0.2991
    9.8730, Ta, Lb5   ,    0.0031
    9.8850, Ge, Ka1   ,    0.5830
    9.8960, Hg, La2   ,    0.0507
    9.9090, Re, Lb6   ,    0.0073
    9.9600, W , Lb2   ,    0.1055
    9.9730, Pt, Leta  ,    0.0059
    9.9750, Yb, Lg6   ,    0.0001
    9.9870, Hg, La1   ,    0.5067
   10.0080, Re, Lb1   ,    0.2032
   10.0830, Tm, Lg4   ,    0.0017
   10.0880, Yb, Lg2   ,    0.0065
   10.1410, Yb, Lg3   ,    0.0094
   10.1420, Lu, Lg1   ,    0.0366
   10.1580, Re, Lb3   ,    0.0226
   10.1710, Tl, La2   ,    0.0539
   10.1740, Os, Lb4   ,    0.0142
   10.1990, W , Lb5   ,    0.0079
   10.1990, Hf, Lg5   ,    0.0014
   10.2150, Os, Lb6   ,    0.0080
   10.2590, Ga, Kb3   ,    0.0409
   10.2590, W , Lb9,10,    0.0020
   10.2630, Ga, Kb1   ,    0.0818
   10.2670, Tl, La1   ,    0.5388
   10.2740, Re, Lb2   ,    0.1080
   10.3070, Au, Leta  ,    0.0059
   10.3410, Lu, Lg6   ,    0.0003
   10.3460, Ga, Kb5   ,    0.0002
   10.3540, Os, Lb1   ,    0.2013
   10.3650, Ga, Kb2   ,    0.0018
   10.4480, Pb, La2   ,    0.0517
   10.4580, Lu, Lg2   ,    0.0060
   10.4580, Yb, Lg4   ,    0.0019
   10.5060, As, Ka2   ,    0.2947
   10.5090, Os, Lb3   ,    0.0155
   10.5090, Lu, Lg3   ,    0.0086
   10.5090, Ir, Lb4   ,    0.0098
   10.5140, Hf, Lg1   ,    0.0396
   10.5230, Ir, Lb6   ,    0.0066
   10.5300, Re, Lb5   ,    0.0048
   10.5420, As, Ka1   ,    0.5734
   10.5500, Pb, La1   ,    0.5170
   10.5690, Ta, Lg5   ,    0.0017
   10.5970, Os, Lb2   ,    0.1094
   10.6200, Ra, Ll    ,    0.0144
   10.6490, Hg, Leta  ,    0.0053
   10.7060, Ir, Lb1   ,    0.1973
   10.7290, Bi, La2   ,    0.0517
   10.7310, Hf, Lg6   ,    0.0004
   10.8320, Hf, Lg2   ,    0.0064
   10.8370, Bi, La1   ,    0.5173
   10.8400, Pt, Lb6   ,    0.0083
   10.8400, Lu, Lg4   ,    0.0017
   10.8520, Pt, Lb4   ,    0.0101
   10.8660, Ir, Lb3   ,    0.0134
   10.8690, Os, Lb5   ,    0.0058
   10.8890, Hf, Lg3   ,    0.0092
   10.8930, Ta, Lg1   ,    0.0392
   10.9190, Ir, Lb2   ,    0.1140
   10.9470, W , Lg5   ,    0.0018
   10.9760, Ge, Kb3   ,    0.0382
   10.9800, Ge, Kb1   ,    0.0766
   10.9920, Tl, Leta  ,    0.0036
   11.0140, Po, La2   ,    0.0488
   11.0690, Pt, Lb1   ,    0.1924
   11.0730, Ge, Kb5   ,    0.0003
   11.0990, Ge, Kb2   ,    0.0027
   11.1170, Th, Ll    ,    0.0355
   11.1290, Po, La1   ,    0.4875
   11.1290, Ta, Lg6   ,    0.0009
   11.1580, Au, Lb6   ,    0.0099
   11.1790, Se, Ka2   ,    0.2938
   11.2030, Au, Lb4   ,    0.0103
   11.2090, Ir, Lb5   ,    0.0062
   11.2150, Ta, Lg2   ,    0.0058
   11.2200, Se, Ka1   ,    0.5705
   11.2330, Pt, Lb3   ,    0.0106
   11.2380, Hf, Lg4   ,    0.0022
   11.2490, Pt, Lb2   ,    0.1140
   11.2760, Ta, Lg3   ,    0.0084
   11.2840, W , Lg1   ,    0.0391
   11.3030, At, La2   ,    0.0556
   11.3320, Re, Lg5   ,    0.0018
   11.3470, Pb, Leta  ,    0.0048
   11.3640, Pa, Ll    ,    0.0144
   11.4250, At, La1   ,    0.5556
   11.4400, Au, Lb1   ,    0.1868
   11.4800, Hg, Lb6   ,    0.0100
   11.5370, W , Lg6   ,    0.0013
   11.5590, Pt, Lb5   ,    0.0078
   11.5610, Hg, Lb4   ,    0.0089
   11.5830, Au, Lb2   ,    0.1191
   11.5960, Rn, La2   ,    0.0556
   11.6060, W , Lg2   ,    0.0054
   11.6080, Au, Lb3   ,    0.0096
   11.6160, U , Ll    ,    0.0402
   11.6430, Ta, Lg4   ,    0.0020
   11.6720, W , Lg3   ,    0.0078
   11.6830, Re, Lg1   ,    0.0379
   11.7170, Pt, Lb9,10,    0.0290
   11.7180, As, Kb3   ,    0.0401
   11.7200, Bi, Leta  ,    0.0053
   11.7240, As, Kb1   ,    0.0859
   11.7250, Rn, La1   ,    0.5556
   11.7280, Os, Lg5   ,    0.0021
   11.8100, Tl, Lb6   ,    0.0082
   11.8190, As, Kb5   ,    0.0003
   11.8210, Hg, Lb1   ,    0.1798
   11.8620, As, Kb2   ,    0.0057
   11.8760, Br, Ka2   ,    0.2923
   11.8930, Fr, La2   ,    0.0500
   11.9140, Au, Lb5   ,    0.0104
   11.9220, Hg, Lb2   ,    0.1317
   11.9220, Br, Ka1   ,    0.5664
   11.9290, Tl, Lb4   ,    0.0066
   11.9540, Re, Lg6   ,    0.0021
   11.9930, Hg, Lb3   ,    0.0088
   12.0080, Re, Lg2   ,    0.0044
   12.0290, Fr, La1   ,    0.5000
   12.0610, W , Lg4   ,    0.0019
   12.0800, Re, Lg3   ,    0.0064
   12.0930, Os, Lg1   ,    0.0368
   12.1000, Au, Lb9,10,    0.0007
   12.1320, Ir, Lg5   ,    0.0017
   12.1410, Pb, Lb6   ,    0.0096
   12.1940, Ra, La2   ,    0.0480
   12.2110, Tl, Lb1   ,    0.1594
   12.2700, Tl, Lb2   ,    0.1315
   12.2750, Hg, Lb5   ,    0.0138
   12.3040, Pb, Lb4   ,    0.0090
   12.3380, Ra, La1   ,    0.4801
   12.3830, Os, Lg6   ,    0.0029
   12.3880, Tl, Lb3   ,    0.0080
   12.4200, Os, Lg2   ,    0.0039
   12.4790, Bi, Lb6   ,    0.0110
   12.4870, Se, Kb3   ,    0.0434
   12.4900, Re, Lg4   ,    0.0018
   12.4940, Se, Kb1   ,    0.0867
   12.4980, Os, Lg3   ,    0.0056
   12.4990, Ac, La2   ,    0.0556
   12.5100, Ir, Lg1   ,    0.0380
   12.5500, Pt, Lg5   ,    0.0023
   12.5940, Se, Kb5   ,    0.0003
   12.5960, Kr, Ka2   ,    0.2908
   12.6120, Pb, Lb1   ,    0.1635
   12.6210, Pb, Lb2   ,    0.1397
   12.6410, Tl, Lb5   ,    0.0155
   12.6480, Kr, Ka1   ,    0.5625
   12.6500, Se, Kb2   ,    0.0054
   12.6500, Ac, La1   ,    0.5556
   12.6890, Bi, Lb4   ,    0.0120
   12.7910, Pb, Lb3   ,    0.0073
   12.8070, Th, La2   ,    0.0549
   12.8160, Po, Lb6   ,    0.0005
   12.8180, Ir, Lg6   ,    0.0036
   12.8400, Ir, Lg2   ,    0.0035
   12.9210, Os, Lg4   ,    0.0016
   12.9220, Ir, Lg3   ,    0.0049
   12.9400, Pt, Lg1   ,    0.0374
   12.9670, Th, La1   ,    0.5492
   12.9720, Au, Lg5   ,    0.0018
   12.9780, Bi, Lb2   ,    0.1377
   13.0130, Pb, Lb5   ,    0.0164
   13.0210, Bi, Lb1   ,    0.1565
   13.0830, Po, Lb4   ,    0.0195
   13.1200, Pa, La2   ,    0.0480
   13.2080, Bi, Lb3   ,    0.0069
   13.2680, Pt, Lg2   ,    0.0033
   13.2690, Pt, Lg6   ,    0.0047
   13.2820, Br, Kb3   ,    0.0434
   13.2880, Pa, La1   ,    0.4801
   13.2890, Br, Kb1   ,    0.0867
   13.3330, Rb, Ka2   ,    0.2904
   13.3380, Po, Lb2   ,    0.0975
   13.3400, Pb, Lb9,10,    0.0006
   13.3590, Pt, Lg3   ,    0.0045
   13.3660, Ir, Lg4   ,    0.0012
   13.3790, Au, Lg1   ,    0.0376
   13.3930, Rb, Ka1   ,    0.5600
   13.3930, Bi, Lb5   ,    0.0176
   13.4020, Br, Kb5   ,    0.0003
   13.4080, Hg, Lg5   ,    0.0019
   13.4370, U , La2   ,    0.0565
   13.4450, Po, Lb1   ,    0.2438
   13.4670, Br, Kb2   ,    0.0108
   13.6120, U , La1   ,    0.5649
   13.6350, Po, Lb3   ,    0.0293
   13.6610, Ra, Leta  ,    0.0048
   13.7070, Au, Lg2   ,    0.0027
   13.7280, Au, Lg6   ,    0.0048
   13.7530, Bi, Lb9,10,    0.0006
   13.7790, Po, Lb5   ,    0.0049
   13.8070, Au, Lg3   ,    0.0036
   13.8260, Pt, Lg4   ,    0.0015
   13.8280, Hg, Lg1   ,    0.0406
   13.8500, Tl, Lg5   ,    0.0011
   13.8740, At, Lb1   ,    0.2778
   14.0650, At, Lb3   ,    0.0556
   14.0950, Sr, Ka2   ,    0.2907
   14.1020, Kr, Kb3   ,    0.0452
   14.1100, Kr, Kb1   ,    0.0905
   14.1600, Hg, Lg2   ,    0.0025
   14.1630, Sr, Ka1   ,    0.5590
   14.1960, Hg, Lg6   ,    0.0055
   14.2340, Ra, Lb6   ,    0.0005
   14.2350, Kr, Kb5   ,    0.0003
   14.2620, Hg, Lg3   ,    0.0034
   14.2890, Tl, Lg1   ,    0.0329
   14.2970, Au, Lg4   ,    0.0012
   14.3050, Pb, Lg5   ,    0.0018
   14.3120, Kr, Kb2   ,    0.0107
   14.3130, Rn, Lb1   ,    0.2778
   14.4480, Fr, Lb2   ,    0.1000
   14.5070, Th, Leta  ,    0.0033
   14.5090, Rn, Lb3   ,    0.0556
   14.6230, Tl, Lg2   ,    0.0022
   14.6840, Tl, Lg6   ,    0.0054
   14.7340, Tl, Lg3   ,    0.0028
   14.7450, Ra, Lb4   ,    0.0192
   14.7620, Pb, Lg1   ,    0.0377
   14.7680, Fr, Lb1   ,    0.2500
   14.7710, Bi, Lg5   ,    0.0022
   14.7760, Hg, Lg4   ,    0.0011
   14.8390, Ra, Lb2   ,    0.0960
   14.8800, Y , Ka2   ,    0.2886
   14.9440, Pa, Leta  ,    0.0048
   14.9490, Rb, Kb3   ,    0.0452
   14.9560, Y , Ka1   ,    0.5534
   14.9590, Rb, Kb1   ,    0.0903
   14.9730, Th, Lb6   ,    0.0099
   14.9730, Fr, Lb3   ,    0.0500
   15.0820, Rb, Kb5   ,    0.0003
   15.0990, Pb, Lg2   ,    0.0022
   15.1760, Pb, Lg6   ,    0.0062
   15.1830, Rb, Kb2   ,    0.0138
   15.2020, Rb, Kb4   ,    0.0000
   15.2150, Pb, Lg3   ,    0.0028
   15.2330, Ra, Lb1   ,    0.2400
   15.2450, Bi, Lg1   ,    0.0387
   15.2690, Tl, Lg4   ,    0.0008
   15.3430, Pa, Lb6   ,    0.0005
   15.3750, Ra, Lb5   ,    0.0048
   15.3970, U , Leta  ,    0.0048
   15.4420, Ra, Lb3   ,    0.0288
   15.5800, Bi, Lg2   ,    0.0021
   15.6210, Th, Lb2   ,    0.1422
   15.6400, Th, Lb4   ,    0.0045
   15.6830, Bi, Lg6   ,    0.0062
   15.6880, Zr, Ka2   ,    0.2888
   15.7080, Bi, Lg3   ,    0.0025
   15.7100, Ac, Lb1   ,    0.2778
   15.7230, U , Lb6   ,    0.0104
   15.7410, Po, Lg1   ,    0.0488
   15.7720, Zr, Ka1   ,    0.5522
   15.7750, Pb, Lg4   ,    0.0010
   15.8220, Sr, Kb3   ,    0.0438
   15.8330, Sr, Kb1   ,    0.0875
   15.9290, Ac, Lb3   ,    0.0556
   15.9660, Sr, Kb5   ,    0.0004
   16.0220, Pa, Lb2   ,    0.0960
   16.0570, Po, Lg2   ,    0.0049
   16.0820, Sr, Kb2   ,    0.0186
   16.1010, Sr, Kb4   ,    0.0000
   16.1010, Pa, Lb4   ,    0.0192
   16.1990, Th, Lb1   ,    0.1268
   16.2110, Th, Lb5   ,    0.0282
   16.2150, Po, Lg6   ,    0.0000
   16.2490, At, Lg1   ,    0.0556
   16.2920, Bi, Lg4   ,    0.0007
   16.4230, Th, Lb3   ,    0.0043
   16.4250, U , Lb2   ,    0.1292
   16.5180, Nb, Ka2   ,    0.2860
   16.5730, U , Lb4   ,    0.0040
   16.6120, Nb, Ka1   ,    0.5457
   16.6340, Pa, Lb5   ,    0.0048
   16.6990, Pa, Lb1   ,    0.2400
   16.7230, Y , Kb3   ,    0.0473
   16.7350, Y , Kb1   ,    0.0946
   16.7680, Rn, Lg1   ,    0.0556
   16.8770, Y , Kb5   ,    0.0004
   16.9270, Pa, Lb3   ,    0.0288
   17.0130, Y , Kb2   ,    0.0157
   17.0330, Y , Kb4   ,    0.0001
   17.0670, U , Lb5   ,    0.0319
   17.2170, U , Lb1   ,    0.1143
   17.2710, Ra, Lg5   ,    0.0005
   17.3000, Fr, Lg1   ,    0.0500
   17.3710, Mo, Ka2   ,    0.2895
   17.4520, U , Lb3   ,    0.0041
   17.4760, Mo, Ka1   ,    0.5515
   17.6510, Zr, Kb3   ,    0.0468
   17.6650, Zr, Kb1   ,    0.0934
   17.8130, Zr, Kb5   ,    0.0004
   17.8450, Ra, Lg1   ,    0.0480
   17.9670, Zr, Kb2   ,    0.0183
   17.9910, Zr, Kb4   ,    0.0001
   18.1760, Ra, Lg2   ,    0.0048
   18.2480, Tc, Ka2   ,    0.2871
   18.3540, Ra, Lg3   ,    0.0096
   18.3610, Th, Lg5   ,    0.0010
   18.3640, Tc, Ka1   ,    0.5459
   18.4050, Ac, Lg1   ,    0.0556
   18.4110, Ra, Lg6   ,    0.0000
   18.6030, Nb, Kb3   ,    0.0457
   18.6190, Nb, Kb1   ,    0.1004
   18.9250, Pa, Lg5   ,    0.0005
   18.9490, Nb, Kb2   ,    0.0221
   18.9780, Nb, Kb4   ,    0.0001
   18.9790, Th, Lg1   ,    0.0297
   19.0810, Ra, Lg4   ,    0.0005
   19.1740, Ru, Ka2   ,    0.2888
   19.2760, Ru, Ka1   ,    0.5479
   19.3020, Th, Lg2   ,    0.0018
   19.5030, Th, Lg3   ,    0.0017
   19.5040, U , Lg5   ,    0.0009
   19.5650, Pa, Lg1   ,    0.0480
   19.5870, Mo, Kb3   ,    0.0390
   19.5960, Th, Lg6   ,    0.0064
   19.6050, Mo, Kb1   ,    0.0947
   19.7730, Mo, Kb5   ,    0.0045
   19.8690, Pa, Lg2   ,    0.0048
   19.9620, Mo, Kb2   ,    0.0207
   19.9930, Mo, Kb4   ,    0.0001
   20.0700, Rh, Ka2   ,    0.2884
   20.0940, Pa, Lg3   ,    0.0096
   20.1640, U , Lg1   ,    0.0289
   20.2120, Pa, Lg6   ,    0.0000
   20.2130, Rh, Ka1   ,    0.5461
   20.2890, Th, Lg4   ,    0.0006
   20.4810, U , Lg2   ,    0.0018
   20.5950, Tc, Kb3   ,    0.0495
   20.6150, Tc, Kb1   ,    0.0990
   20.7090, U , Lg3   ,    0.0018
   20.8390, U , Lg6   ,    0.0058
   20.8790, Pa, Lg4   ,    0.0005
   21.0020, Tc, Kb2   ,    0.0186
   21.0170, Pd, Ka2   ,    0.2873
   21.1740, Pd, Ka1   ,    0.5431
   21.5590, U , Lg4   ,    0.0007
   21.6310, Ru, Kb3   ,    0.0461
   21.6530, Ru, Kb1   ,    0.0922
   21.8240, Ru, Kb5   ,    0.0029
   21.9870, Ag, Ka2   ,    0.2868
   22.0700, Ru, Kb2   ,    0.0221
   22.1010, Ru, Kb4   ,    0.0001
   22.1590, Ag, Ka1   ,    0.5407
   22.6950, Rh, Kb3   ,    0.0470
   22.7200, Rh, Kb1   ,    0.0940
   22.9130, Rh, Kb5   ,    0.0003
   22.9800, Cd, Ka2   ,    0.2861
   23.1690, Rh, Kb2   ,    0.0242
   23.1700, Cd, Ka1   ,    0.5378
   23.2130, Rh, Kb4   ,    0.0001
   23.7870, Pd, Kb3   ,    0.0442
   23.8150, Pd, Kb1   ,    0.0994
   23.9910, Pd, Kb5   ,    0.0006
   23.9980, In, Ka2   ,    0.2858
   24.2060, In, Ka1   ,    0.5362
   24.2950, Pd, Kb2   ,    0.0253
   24.3390, Pd, Kb4   ,    0.0001
   24.9070, Ag, Kb3   ,    0.0108
   24.9380, Ag, Kb1   ,    0.1357
   25.0400, Sn, Ka2   ,    0.2840
   25.1410, Ag, Kb5   ,    0.0002
   25.2670, Sn, Ka1   ,    0.5318
   25.4520, Ag, Kb2   ,    0.0258
   25.5070, Ag, Kb4   ,    0.0000
   26.0570, Cd, Kb3   ,    0.0509
   26.0910, Cd, Kb1   ,    0.0976
   26.1060, Sb, Ka2   ,    0.2821
   26.3550, Sb, Ka1   ,    0.5268
   26.6390, Cd, Kb2   ,    0.0276
   27.1970, Te, Ka2   ,    0.2813
   27.2330, In, Kb3   ,    0.0512
   27.2710, In, Kb1   ,    0.0983
   27.4680, Te, Ka1   ,    0.5239
   27.4940, In, Kb5   ,    0.0005
   27.8560, In, Kb2   ,    0.0279
   27.9230, In, Kb4   ,    0.0001
   28.3120, I , Ka2   ,    0.2982
   28.4390, Sn, Kb3   ,    0.0525
   28.4810, Sn, Kb1   ,    0.1008
   28.6070, I , Ka1   ,    0.5063
   28.7110, Sn, Kb5   ,    0.0005
   29.1040, Sn, Kb2   ,    0.0303
   29.1700, Sn, Kb4   ,    0.0001
   29.4530, Xe, Ka2   ,    0.2843
   29.6740, Sb, Kb3   ,    0.0539
   29.7210, Sb, Kb1   ,    0.1036
   29.7740, Xe, Ka1   ,    0.5274
   29.9580, Sb, Kb5   ,    0.0005
   30.3880, Sb, Kb2   ,    0.0331
   30.4560, Sb, Kb4   ,    0.0000
   30.6200, Cs, Ka2   ,    0.2987
   30.9390, Te, Kb3   ,    0.0551
   30.9680, Cs, Ka1   ,    0.5106
   30.9900, Te, Kb1   ,    0.1058
   31.6980, Te, Kb2   ,    0.0338
   31.8120, Ba, Ka2   ,    0.2798
   32.1880, Ba, Ka1   ,    0.5152
   32.2340, I , Kb3   ,    0.0547
   32.2890, I , Kb1   ,    0.1052
   33.0280, La, Ka2   ,    0.2850
   33.0360, I , Kb2   ,    0.0357
   33.4360, La, Ka1   ,    0.5108
   33.5560, Xe, Kb3   ,    0.0532
   33.6190, Xe, Kb1   ,    0.1023
   34.2730, Ce, Ka2   ,    0.2844
   34.4080, Xe, Kb2   ,    0.0327
   34.7140, Ce, Ka1   ,    0.5208
   34.9130, Cs, Kb3   ,    0.0525
   34.9810, Cs, Kb1   ,    0.1013
   35.5440, Pr, Ka2   ,    0.2843
   35.8150, Cs, Kb2   ,    0.0370
   36.0200, Pr, Ka1   ,    0.5192
   36.2980, Ba, Kb3   ,    0.0555
   36.3720, Ba, Kb1   ,    0.1069
   36.6590, Ba, Kb5   ,    0.0005
   36.8410, Nd, Ka2   ,    0.2842
   37.2510, Ba, Kb2   ,    0.0419
   37.3050, Ba, Kb4   ,    0.0001
   37.3550, Nd, Ka1   ,    0.5177
   37.7140, La, Kb3   ,    0.0550
   37.7950, La, Kb1   ,    0.1059
   38.0880, La, Kb5   ,    0.0010
   38.1650, Pm, Ka2   ,    0.2844
   38.7180, Pm, Ka1   ,    0.5165
   38.7230, La, Kb2   ,    0.0423
   38.8210, La, Kb4   ,    0.0001
   39.1630, Ce, Kb3   ,    0.0539
   39.2510, Ce, Kb1   ,    0.1040
   39.5160, Sm, Ka2   ,    0.2845
   39.5510, Ce, Kb5   ,    0.0009
   40.1110, Sm, Ka1   ,    0.5154
   40.2260, Ce, Kb2   ,    0.0359
   40.3290, Ce, Kb4   ,    0.0000
   40.6460, Pr, Kb3   ,    0.0542
   40.7410, Pr, Kb1   ,    0.1045
   40.8950, Eu, Ka2   ,    0.2846
   41.5350, Eu, Ka1   ,    0.5137
   41.7670, Pr, Kb2   ,    0.0378
   42.1590, Nd, Kb3   ,    0.0542
   42.2640, Nd, Kb1   ,    0.1045
   42.3020, Gd, Ka2   ,    0.2847
   42.9890, Gd, Ka1   ,    0.5120
   43.3270, Nd, Kb2   ,    0.0394
   43.7050, Pm, Kb3   ,    0.0542
   43.7370, Tb, Ka2   ,    0.2851
   43.8180, Pm, Kb1   ,    0.1046
   44.4740, Tb, Ka1   ,    0.5110
   44.9290, Pm, Kb2   ,    0.0402
   45.2000, Dy, Ka2   ,    0.2855
   45.2810, Sm, Kb3   ,    0.0540
   45.4050, Sm, Kb1   ,    0.1043
   45.7230, Sm, Kb5   ,    0.0009
   45.9910, Dy, Ka1   ,    0.5099
   46.5660, Sm, Kb2   ,    0.0408
   46.6920, Ho, Ka2   ,    0.2858
   46.8960, Eu, Kb3   ,    0.0550
   47.0300, Eu, Kb1   ,    0.1062
   47.5390, Ho, Ka1   ,    0.5086
   48.2130, Er, Ka2   ,    0.2862
   48.2480, Eu, Kb2   ,    0.0404
   48.5470, Gd, Kb3   ,    0.0524
   48.6880, Gd, Kb1   ,    0.1016
   49.0450, Gd, Kb5   ,    0.0016
   49.1190, Er, Ka1   ,    0.5074
   49.7640, Tm, Ka2   ,    0.2862
   49.9520, Gd, Kb2   ,    0.0471
   50.2210, Tb, Kb3   ,    0.0534
   50.3740, Tb, Kb1   ,    0.1033
   50.7330, Tm, Ka1   ,    0.5061
   51.3450, Yb, Ka2   ,    0.2862
   51.7150, Tb, Kb2   ,    0.0471
   51.9490, Dy, Kb3   ,    0.0532
   52.1100, Dy, Kb1   ,    0.1028
   52.3800, Yb, Ka1   ,    0.5048
   52.4850, Dy, Kb5   ,    0.0018
   52.9560, Lu, Ka2   ,    0.2867
   53.5000, Dy, Kb2   ,    0.0462
   53.7020, Ho, Kb3   ,    0.0536
   53.8680, Ho, Kb1   ,    0.1036
   54.0610, Lu, Ka1   ,    0.5034
   54.2380, Ho, Kb5   ,    0.0019
   54.6020, Hf, Ka2   ,    0.2871
   55.3150, Ho, Kb2   ,    0.0458
   55.4850, Er, Kb3   ,    0.0540
   55.6720, Er, Kb1   ,    0.1044
   55.7810, Hf, Ka1   ,    0.5020
   56.0300, Er, Kb5   ,    0.0020
   56.2670, Ta, Ka2   ,    0.2875
   57.2040, Er, Kb2   ,    0.0455
   57.2930, Tm, Kb3   ,    0.0546
   57.5060, Tm, Kb1   ,    0.1054
   57.5230, Ta, Ka1   ,    0.5009
   57.9140, Tm, Kb5   ,    0.0020
   57.9270, W , Ka2   ,    0.2879
   59.0850, Tm, Kb2   ,    0.0451
   59.1410, Yb, Kb3   ,    0.0551
   59.3080, W , Ka1   ,    0.4999
   59.3560, Yb, Kb1   ,    0.1064
   59.7080, Re, Ka2   ,    0.2881
   59.7710, Yb, Kb5   ,    0.0022
   60.9740, Yb, Kb2   ,    0.0447
   61.0370, Lu, Kb3   ,    0.0555
   61.1300, Re, Ka1   ,    0.4984
   61.2720, Lu, Kb1   ,    0.1073
   61.4760, Os, Ka2   ,    0.2883
   61.7210, Lu, Kb5   ,    0.0024
   62.6960, Hf, Kb3   ,    0.0561
   62.9560, Lu, Kb2   ,    0.0440
   62.9900, Os, Ka1   ,    0.4970
   63.2220, Hf, Kb1   ,    0.1083
   63.2760, Ir, Ka2   ,    0.2885
   64.6960, Hf, Kb2   ,    0.0434
